지점,지점명,일시,평균풍속(KT),최대풍속(KT),최대순간풍속(KT),최대풍속 나타난시각(hhmi),최대순간풍속 나타난시각(hhmi),최대풍속 풍향(deg),최대순간풍속 풍향(deg),최단시정현상,최고기온(°C),최저기온(°C),최고기온시각(hhmi),최저기온시각(hhmi),평균해면기압(hPa),최고해면기압(hPa),최저해면기압(hPa),강수량합(mm),1시간최다강수(mm),1시간최다강수 시각(hhmi),30분최다강수(mm),10분최다강수(mm),최심신적설(cm),최심적설(cm),평균운량(1/8),5/8이상최저운고(FT),평균이슬점온도(°C),평균상대습도(%),기사란
113,인천공항,2021-08-17,7.9,18,28,1857,1856,80,70,97,30.9,19.4,1459,1905,1010.6,1013.7,1007.2,37.5,21.5,1850,13,7.5,,,4.3,2000,19.3,74,{}1719-1722. {뇌전 또는 천둥}1722-1736. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}1736-1748. {뇌전과 강한비 뇌전과 강한눈 뇌전과 강한진눈깨비}1748-1811. {박무}1748-2230. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}1811-1830. {비}1830-1900. {뇌전과 강한비 뇌전과 강한눈 뇌전과 강한진눈깨비}1900-1953. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}1953-2030. {비}2030-2230.
113,인천공항,2021-08-18,7.4,12,17,1714,1758,30,40,63,30.4,20.7,1618,545,1010.4,1012.2,1008.8,8.5,4,845,2.5,1.5,,,5.7,4000,18.8,74,{박무}830-1200. {비}830-1230. {소낙성비}1742-1805.
113,인천공항,2021-08-19,7.2,15,21,2125,2120,120,110,95,29.7,20,1550,525,1011.8,1012.8,1010.7,4,4,2112,4,2.5,,,3,3000,17.8,66,{}2051-2121. {소낙성비}2112-2121. {박무}2112-2200. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}2121-2150. {소낙성비}2150-2230. {비}2230-2350.
113,인천공항,2021-08-20,6.7,13,19,841,1200,140,180,,29.2,22.5,1436,439,1011.4,1013,1009.3,0,0,,0,0,,,5.5,2000,20.4,72,{소낙성비}211-300.
113,인천공항,2021-08-21,12.8,20,29,1921,1750,280,270,65,26.5,20.8,1354,1232,1002.9,1009.3,995,73,39.5,1128,23,10,,,7,300,21,82,{박무}317-330. {비}317-400. {비}523-1153. {박무}730-830. {박무}844-1106. {안개 또는 어는안개 또는 빙무}1106-1130. {박무}1130-1149. {안개 또는 어는안개 또는 빙무}1149-1153. {비}{9}1153-1200. {안개 또는 어는안개 또는 빙무}{9}1153-1200. {비}{8}1200-1230. {안개 또는 어는안개 또는 빙무}{8}1200-1230. {박무}1230-1300. {비}1230-1313. {비}1516-1540. {비}1600-1634. {박무}1610-1624.
113,인천공항,2021-08-22,7.5,13,20,1,1,270,280,10,27.7,23,1221,2308,1008.2,1010.7,1005.6,,,,,,,,6.5,1200,21.5,82,{박무}730-1000. {박무}2130-2400.
113,인천공항,2021-08-23,9,23,30,2003,1959,140,140,63,25.9,21,1000,1956,1008.6,1011.1,1003.1,11.5,4,1753,2,1,,,7.8,2200,20.9,87,{박무}0-1500. {비}500-523. {비}1105-2400. {박무}1800-2100.
113,인천공항,2021-08-24,12.1,21,35,1737,1824,240,260,61,28.6,21.1,1430,204,999.2,1004.3,996.1,3,1,225,1,0.5,,,7.8,1000,22.2,89,{비}0-506. {박무}200-210. {박무}240-506. {비}605-749. {박무}730-749. {비}1030-1300. {박무}1030-1930. {비}1519-1530. {비}1612-1630. {비}1806-1830.
113,인천공항,2021-08-25,8.3,15,20,1352,1509,170,160,,27.5,23.6,1328,2333,1006,1009.3,1003.9,0,0,,0,0,,,5.7,600,22.7,87,{비}142-224. {비}610-638.
113,인천공항,2021-08-26,9.6,16,27,1010,1523,160,220,61,28.3,23.1,1408,102,1011.6,1013.2,1009.2,0,0,,0,0,,,7.2,1000,23.2,89,{박무}500-2400. {비}1822-2100. {비}2200-2300.
113,인천공항,2021-08-27,4.5,12,16,806,804,240,220,10,25.8,21.1,503,2136,1013.3,1014.5,1012.1,0.5,0.5,1428,0.5,0.5,,,7.6,3000,18.7,76,{박무}0-400. {연무}400-600. {비}443-500. {비}521-620. {박무}600-620. {연무}620-730. {비}700-830. {비}900-1030. {비}1300-1530. {비}1545-1630. {비}1649-1719. {비}1800-1830.
113,인천공항,2021-08-28,6,10,17,1441,1441,230,250,,27.1,21.1,1416,440,1014.3,1015.3,1013.1,,,,,,,,6.8,2000,20.8,83,{박무}1000-1400.
113,인천공항,2021-08-29,5.5,10,19,407,200,230,230,61,25.7,21.1,1508,651,1014.2,1015.7,1013.1,1,0.5,110,0.5,0.5,,,6.9,2000,20.6,85,{비}30-230. {박무}100-230. {비}254-312. {비}353-800. {박무}430-500. {박무}600-700.
113,인천공항,2021-08-30,3.8,8,11,1703,1658,280,280,10,27.2,21.9,1430,554,1016.1,1017.2,1014.9,0,0,,0,0,,,6.6,11000,20.5,80,{박무}400-800. {박무}930-1000. {비}1020-1048. {연무}1200-1208. {비}1208-1304. {박무}2100-2400.
113,인천공항,2021-08-31,6.5,17,25,2358,2356,40,40,65,23.5,18.6,1024,1757,1014.8,1016.7,1010.3,75,19,1322,12.5,5.5,,,7.8,2000,19.5,92,{박무}0-2000. {비}709-2400. {박무}2142-2400.
113,인천공항,2021-09-01,9.2,18,26,1,117,40,40,,24.8,18.8,1503,31,1009.7,1010.9,1008.4,0,0,,0,0,,,7.3,1600,18.1,81,{비}0-42. {박무}0-42. {비}623-652. {비}830-930.
113,인천공항,2021-09-02,6.8,12,16,1117,1124,40,30,,26.4,20.6,1147,518,1009.9,1011.7,1007.9,0,0,,0,0,,,6.3,3000,18,72,{비}734-800. {비}1418-1500.
113,인천공항,2021-09-03,7.1,13,18,2225,2348,40,50,,28.2,21.1,1246,604,1009.6,1012.4,1008.5,,,,,,,,2.9,2500,17.3,65,
113,인천공항,2021-09-04,6.8,13,19,18,26,50,60,,28,18.2,1537,536,1015.1,1017.2,1012.4,,,,,,,,5,20000,15,61,
113,인천공항,2021-09-05,7.1,11,18,1151,305,130,40,,27.4,18.9,1520,544,1018.2,1020.2,1017.1,,,,,,,,5.7,8000,14.8,60,
113,인천공항,2021-09-06,9,16,30,2243,2139,120,110,61,25.7,17.7,1300,2327,1016.6,1020.2,1013,18.5,7,1813,4,1.5,,,7.5,2500,15.7,71,{비}1241-2400. {박무}1606-2400.
113,인천공항,2021-09-07,12.9,22,29,724,457,150,140,61,23.7,17.9,1653,1,1007.9,1013.1,1004.9,10,2.5,511,2.5,1.5,,,7.7,300,19.2,92,{박무}0-530. {비}0-917. {박무}554-700. {박무}732-917. {이슬비}917-930. {안개 또는 어는안개 또는 빙무}917-930. {비}930-1210. {박무}941-1430. {비}1303-1415. {박무}1500-1700. {비}1520-1541. {이슬비}1541-1630. {비}1700-1800. {박무}1722-1800. {박무}1930-2000. {이슬비}2021-2100.
113,인천공항,2021-09-08,7.6,13,19,1541,1453,280,270,,25.8,19.8,1333,46,1010.8,1013.6,1008.4,,,,,,,,2.6,1000,18.1,76,
113,인천공항,2021-09-09,4.1,10,12,1554,1531,300,270,10,27.8,18.3,1456,538,1013.8,1014.9,1012.9,,,,,,,,4.4,1000,19.2,81,{박무}400-1300. {연무}1300-1430.
113,인천공항,2021-09-10,4,10,18,1627,1327,290,290,10,27.8,20,1401,307,1013.4,1014.3,1012.2,,,,,,,,3.2,2500,19.6,80,{박무}100-1100. {박무}2100-2400.
113,인천공항,2021-09-11,4.8,11,18,1646,1342,300,210,10,27.4,19.8,1500,614,1013,1014.3,1011.3,,,,,,,,1.8,2000,19.2,78,{박무}0-900. {박무}921-1130.
113,인천공항,2021-09-12,6.1,11,19,1645,1719,280,270,,28.3,19.8,1544,420,1013.4,1015.4,1011.1,,,,,,,,1.5,3000,18,72,
113,인천공항,2021-09-13,5.6,11,16,1821,1838,190,200,,29.8,19.7,1503,545,1016.3,1017.6,1015.1,,,,,,,,5,20000,18.5,71,
113,인천공항,2021-09-14,6.5,13,16,930,717,40,40,10,30.2,19.9,1559,611,1015.5,1017.1,1013.8,,,,,,,,3,20000,16.7,63,{박무}600-730.
113,인천공항,2021-09-15,9,13,26,933,2006,40,70,,29.4,18.6,1407,533,1016.3,1017.6,1014.3,,,,,,,,0.7,,13.7,54,
113,인천공항,2021-09-16,7.5,12,17,711,730,40,40,,27.5,17.2,1344,557,1013.3,1016.5,1010.6,,,,,,,,2.7,20000,14.2,61,
113,인천공항,2021-09-17,9.8,14,21,1332,1332,60,60,,29.1,19.4,1438,658,1009.9,1012.4,1007.3,,,,,,,,4.2,5000,15.6,62,
113,인천공항,2021-09-18,7,11,15,628,627,40,40,,27.2,19.6,1327,608,1014.8,1016.8,1012.4,,,,,,,,1.9,18000,17.2,70,
113,인천공항,2021-09-19,5.9,11,14,846,833,140,130,,28,21.4,1424,619,1016,1017.4,1014.8,,,,,,,,5.6,3000,18.6,73,
113,인천공항,2021-09-20,13.2,21,31,2116,2116,130,130,97,28,20.9,1445,56,1011,1015.1,1005.5,5.5,5.5,2334,5.5,4,,,4.3,3500,16,61,{}2330-2343. {비}2334-2343. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}2343-2400. {박무}2343-2400. {뇌전과 강한비 뇌전과 강한눈 뇌전과 강한진눈깨비}2400-2400.
113,인천공항,2021-09-21,11.8,18,27,350,1934,150,210,61,26.2,18.1,1303,2317,1005.2,1006.9,1004,29,13,1,6.5,4.5,,,5.8,300,18.8,79,{뇌전과 강한비 뇌전과 강한눈 뇌전과 강한진눈깨비}0-30. {박무}0-700. {비}30-830. {}100-130. {박무}746-830. {비}840-910. {}2210-2245. {비}2219-2245. {박무}2219-2400. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}2245-2400.
113,인천공항,2021-09-22,11,19,28,1445,1255,280,270,95,25.6,18.5,1357,335,1008.9,1013.5,1005.2,1,1,1,1,1,,,3.1,1700,15.7,69,{뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}0-39. {박무}0-51. {비}39-51. {비}700-730. {비}902-943. {비}1323-1344.
113,인천공항,2021-09-23,11,17,25,322,1821,270,290,,25.8,18.4,1419,2250,1017.2,1020.2,1013.4,,,,,,,,2.5,18000,14,61,
113,인천공항,2021-09-24,4.3,10,13,1514,1510,290,290,,26.3,17.3,1403,510,1022.6,1024.4,1020.1,,,,,,,,2.5,20000,15.3,67,
113,인천공항,2021-09-25,7,13,17,851,853,50,40,,24.1,18.8,1529,610,1023.5,1025.8,1022.1,,,,,,,,6.8,8000,16,71,
113,인천공항,2021-09-26,4.9,8,15,232,230,40,360,,27.1,19.3,1401,424,1020.7,1022.8,1018.8,,,,,,,,6.4,16000,16.4,70,
113,인천공항,2021-09-27,6,11,17,1147,1204,150,160,,24.1,20.4,1121,547,1016.3,1018.9,1014.6,0,0,,0,0,,,7.3,8000,14.6,65,{비}1418-1530. {비}1600-1841. {비}2054-2130.
113,인천공항,2021-09-28,6.9,13,18,1513,1510,160,160,61,24.7,19.5,1410,1908,1013.1,1015,1010.2,5,2,1840,1.5,1.5,,,7.7,400,17.2,79,{비}200-500. {비}600-918. {박무}630-918. {비}1446-1530. {비}1545-2400. {박무}1845-2400.
113,인천공항,2021-09-29,8,18,28,812,804,240,250,63,23,18.3,645,2159,1008.3,1010.2,1006.8,6.5,4,721,2.5,1,,,6.2,2000,18.6,88,{비}0-100. {박무}0-1000. {비}626-1018. {비}1130-1246. {비}1410-1713.
113,인천공항,2021-09-30,4.5,10,14,1333,1325,320,320,41,24.7,16.7,1512,407,1009.7,1010.9,1008.5,,,,,,,,0.7,100,17.5,84,{박무}600-630. {안개 또는 어는안개 또는 빙무}630-700. {박무}700-1030. {박무}2100-2400.
113,인천공항,2021-10-01,6.9,27,47,2121,2112,290,270,41,25.9,17.5,1332,2121,1009.5,1013.1,1008.2,11.5,9,2112,7.5,4,,,3.5,300,17.1,78,{박무}0-130. {안개 또는 어는안개 또는 빙무}130-200. {박무}200-300. {안개 또는 어는안개 또는 빙무}300-530. {박무}530-800. {연무}1230-1300. {연무}1400-1630. {비}2111-2117. {}2111-2117. {박무}2111-2319. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}2117-2122. {뇌전과 강한비 뇌전과 강한눈 뇌전과 강한진눈깨비}2122-2200. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}2200-2230. {비}2230-2243. {}2230-2243. {뇌전과 비 또는 뇌전과 눈 또는 뇌전과 진눈깨비}2243-2309. {비}2309-2319. {박무}2309-2319.
113,인천공항,2021-10-02,4.9,13,24,341,401,230,250,,25,18.4,1516,1,1013.8,1017.1,1009.7,,,,,,,,2.8,2000,17,75,
113,인천공항,2021-10-03,7.7,12,22,724,1504,140,200,10,26.8,18.6,1439,626,1018.5,1020.6,1016.8,,,,,,,,3.4,20000,17.8,76,{박무}30-1230. {연무}1230-1530.
113,인천공항,2021-10-04,13.3,18,35,1151,1242,200,190,61,26,19.9,1349,35,1019.2,1020.7,1017.9,1,1,1618,1,1,,,7.3,2000,19.9,79,{비}820-900. {박무}1113-1300. {비}1113-1313. {비}1618-1800. {박무}1630-1800. {비}1930-2000. {박무}1930-2000. {비}2030-2100. {박무}2030-2130.
113,인천공항,2021-10-05,10.9,18,32,1015,1339,220,230,60,26.6,20.1,1251,2355,1020.5,1021.5,1019.5,0,0,,0,0,,,6.9,900,20.5,82,{비}1624-1700. {박무}1630-1700.
113,인천공항,2021-10-06,7.9,13,18,459,456,50,40,50,22,17.9,1554,554,1019.7,1021.9,1017.1,0,0,,0,0,,,7.1,400,17.5,89,{비}522-542. {박무}522-1500. {이슬비}542-730. {이슬비}1022-1130.
113,인천공항,2021-10-07,5.1,13,21,1356,1353,290,290,63,21.6,18.1,1129,544,1017.2,1018.8,1015.7,6.5,5.5,345,4,2,,,7.4,300,16.5,82,{비}100-215. {비}253-530. {박무}330-530. {비}616-700. {박무}616-800. {비}1022-1113.
113,인천공항,2021-10-08,3.4,7,13,1005,101,160,230,10,20.7,18.1,1300,142,1020.9,1023.3,1018.4,1,0.5,1246,0.5,0.5,,,7.6,2000,16.8,85,{비}655-830. {비}907-1807. {박무}1730-2400.
113,인천공항,2021-10-09,5.1,9,12,1534,624,50,60,10,25.3,18.6,1600,245,1022,1024,1020,0,0,,0,0,,,5.3,3500,18.3,83,{박무}0-400. {비}611-900.
113,인천공항,2021-10-10,8.3,14,21,1049,851,210,210,63,25.1,15,1042,2049,1018.5,1021.4,1016.6,10,4.5,1948,2.5,2,,,7.8,2500,17.8,86,{박무}30-630. {박무}930-1330. {비}935-1330. {비}1414-1443. {박무}1414-1443. {비}1545-1630. {박무}1545-1840. {비}1720-1840. {박무}1912-2200. {비}1912-2400.
113,인천공항,2021-10-11,7.2,15,24,29,27,320,320,,17.5,12.8,1528,445,1022.2,1023.1,1020.8,0.5,0.5,138,0.5,0.5,,,6.6,3500,9.7,70,{비}0-15. {비}138-318. {비}349-500.
113,인천공항,2021-10-12,7.7,12,17,205,1343,40,100,,21,14.8,1603,437,1025,1026.9,1022.6,,,,,,,,6.3,3000,11.7,68,
113,인천공항,2021-10-13,6.9,12,16,730,832,50,60,,24.4,13.8,1501,627,1024.2,1026.6,1021.7,,,,,,,,2.3,3500,13.2,70,
113,인천공항,2021-10-14,6.6,11,17,1531,1630,290,290,,22.6,17.1,1239,623,1020.2,1022.4,1018.4,,,,,,,,3.7,2500,14.9,72,
113,인천공항,2021-10-15,7.9,16,24,2330,2328,340,330,,21.6,16.9,1344,809,1019,1020.7,1017.8,0,0,,0,0,,,7.3,2500,12.8,68,{비}753-830. {비}904-1111. {비}2326-2349.
113,인천공항,2021-10-16,16.6,23,35,1845,2151,340,350,,18.6,5.7,1,2355,1024.4,1029.8,1020.3,0,0,,0,0,,,5.3,7000,-0.9,43,{비}100-142.
113,인천공항,2021-10-17,10.8,19,27,15,50,340,350,,10.7,2.2,1608,622,1029.3,1031.9,1027.1,,,,,,,,0,,-8.3,35,
113,인천공항,2021-10-18,7.5,14,22,851,1636,140,230,61,16.1,4.5,1544,48,1023.8,1027.5,1020.6,1,1,2236,0.5,0.5,,,4.7,2500,2.4,59,{비}1800-1808. {박무}1850-1930. {비}1850-2000. {비}2200-2400. {박무}2224-2400.
113,인천공항,2021-10-19,9.2,19,24,2010,2002,340,350,10,15.3,7.1,1317,2400,1020.5,1023.4,1019.2,1.5,1.5,1,1,0.5,,,3.3,2500,5.1,67,{비}0-217. {박무}0-222. {비}222-311. {박무}409-1030. {비}423-500. {연무}1030-1100.
113,인천공항,2021-10-20,5.4,11,14,39,8,350,330,,13.8,5.5,1232,326,1022.2,1024.1,1020.7,,,,,,,,0.1,,0.7,55,
113,인천공항,2021-10-21,4.6,8,15,759,841,50,80,,14.4,5.7,1441,624,1020.8,1022.1,1019.5,,,,,,,,2.9,13000,1,56,
113,인천공항,2021-10-22,6.7,14,19,2010,2015,350,340,,16.8,5.9,1602,430,1023.2,1026.6,1020.9,,,,,,,,0.3,,1.4,51,
113,인천공항,2021-10-23,4,8,18,1354,1554,290,250,,17.4,5.9,1327,520,1028.6,1030,1026.5,,,,,,,,0.5,,2.3,53,
113,인천공항,2021-10-24,4.2,8,14,1408,1555,340,310,10,16.9,7.1,1259,348,1027,1029.2,1025.2,,,,,,,,0.4,,5.7,66,{박무}530-900. {연무}900-1100.
113,인천공항,2021-10-25,3.9,7,12,855,1325,40,330,10,16.9,7.4,1436,637,1023.8,1025.8,1021.8,,,,,,,,0.5,,6.6,69,{박무}400-1000.
113,인천공항,2021-10-26,4.8,10,17,1341,2326,220,270,10,18.2,8.6,1346,517,1020.9,1022.7,1018.8,,,,,,,,2.4,16000,9.5,75,{박무}30-1400. {연무}2230-2400.
113,인천공항,2021-10-27,9.8,15,22,1213,349,320,290,10,18.1,9.7,1400,2335,1020.3,1022.4,1018.1,,,,,,,,1.3,1800,4.8,54,{연무}0-330. {박무}330-830. {연무}830-900.
113,인천공항,2021-10-28,3.7,9,11,1,4,340,350,,19,6.8,1316,615,1023.8,1025.4,1022.1,,,,,,,,0,,4.1,57,
113,인천공항,2021-10-29,6,16,21,1108,1105,150,150,,19.7,8.8,1439,529,1025.2,1027.4,1023.5,,,,,,,,3.9,16000,6.3,60,
113,인천공항,2021-10-30,6.7,14,17,358,358,150,150,,18.7,11.7,1350,2302,1024,1025,1023.3,,,,,,,,5,3000,8.5,65,
113,인천공항,2021-10-31,4.5,10,17,2257,2326,290,310,41,18.6,9.6,1439,628,1024.3,1025.7,1022.8,,,,,,,,2.7,2500,11.1,81,{박무}200-452. {안개 또는 어는안개 또는 빙무}452-730. {박무}730-1130. {박무}2200-2300.
113,인천공항,2021-11-01,7.5,12,20,1327,37,300,280,10,16.1,10.3,1341,639,1024.3,1025.5,1023.2,,,,,,,,2.9,2000,8.9,75,{박무}530-1100.
113,인천공항,2021-11-02,4.4,10,14,1506,1502,290,300,10,15.1,8.1,1225,730,1023,1024.5,1021.6,,,,,,,,2.6,3000,6.7,72,{박무}30-530. {박무}630-830.
113,인천공항,2021-11-03,3.1,8,13,2312,2339,170,200,61,16.3,6.9,1231,620,1020.3,1022.2,1018.2,0,,,,,,,4.9,2500,7.6,74,{박무}130-1000. {비}1830-1930. {연무}1900-1930. {비}1936-2000. {비}2030-2130. {박무}2030-2200. {}2107-2130.
113,인천공항,2021-11-04,5.2,13,20,1303,1259,10,360,41,15.9,10.1,1208,420,1020.2,1022.3,1018.9,5,,,,,,,3.2,3000,10.7,88,{박무}330-400. {박무}516-2330. {비}1230-1430. {}1300-1400. {안개 또는 어는안개 또는 빙무}2330-2400. {박무}2400-2400.
113,인천공항,2021-11-05,4,8,9,1611,1526,290,280,44,19.8,8.5,1455,640,1021.5,1023.4,1019.9,,,,,,,,1.9,,9.7,80,{박무}0-30. {안개 또는 어는안개 또는 빙무}30-200. {안개 또는 어는안개 또는 빙무}{9}200-230. {안개 또는 어는안개 또는 빙무}230-322. {안개 또는 어는안개 또는 빙무}{8}322-400. {안개 또는 어는안개 또는 빙무}{9}400-438. {안개 또는 어는안개 또는 빙무}{8}438-509. {안개 또는 어는안개 또는 빙무}{9}509-600. {안개 또는 어는안개 또는 빙무}{8}600-617. {안개 또는 어는안개 또는 빙무}{9}617-630. {안개 또는 어는안개 또는 빙무}630-730. {박무}730-1500. {연무}1500-1700. {박무}1700-2400.
113,인천공항,2021-11-06,6.2,9,19,1526,2232,320,50,10,20.2,9.7,1450,724,1021.2,1022.9,1020.1,,,,,,,,1.2,20000,7.9,68,{박무}0-1000. {연무}1000-1430. {박무}2200-2300.
113,인천공항,2021-11-07,7.8,19,27,2353,2349,140,140,10,20.7,9.7,1316,605,1020,1023.8,1013.9,,,,,,,,5,6000,7.7,60,{연무}130-500. {박무}500-830. {연무}830-930.
113,인천공항,2021-11-08,16.3,31,40,844,843,280,270,63,16.6,4.9,3,1938,1012.3,1014.9,1006.2,33.5,,,,,,,7.8,700,5.7,77,{비}414-1200. {박무}530-1200. {박무}1234-2100. {비}1234-2400. {박무}2130-2230.
113,인천공항,2021-11-09,10.2,18,32,1542,1626,300,300,63,8.7,3.6,1429,2354,1011,1014.9,1008.4,10.5,,,,,,,7.3,1400,2.6,78,{비}0-43. {비}325-944. {박무}500-600. {박무}630-700. {박무}717-800. {박무}900-930. {비}1007-1230. {박무}1012-1100. {박무}1200-1230. {비}1249-2130. {박무}1400-1430. {박무}1437-1511. {박무}1535-1547. {박무}1622-1635. {}1630-1635.
113,인천공항,2021-11-10,8.9,19,26,2358,2333,320,310,,8.4,0.5,1333,511,1009.1,1010.8,1007.7,0,,,,,,,5.6,2000,0.6,73,{비}600-717. {비}745-830. {비}1024-1043. {비}1718-1742. {비}1805-1825.
113,인천공항,2021-11-11,11.9,21,30,33,32,310,310,,11.1,2.5,1115,651,1012.2,1014.8,1010.8,0,,,,,,,4.2,3500,-1.2,57,{비}949-1100. {비}1200-1230. {비}1255-1430. {비}1600-1630.
113,인천공항,2021-11-12,9.1,15,25,41,1350,330,300,,9.4,2.3,1433,619,1017.9,1019.6,1014.8,,,,,,,,2.2,5000,-3.5,52,
113,인천공항,2021-11-13,5.8,11,19,1203,1508,160,240,,14,1.5,2330,124,1018.9,1020.3,1017.5,,,,,,,,3,3500,2.2,63,
113,인천공항,2021-11-14,7.6,13,22,1325,35,260,250,5,16.8,9.4,1319,625,1018,1020.1,1016.8,,,,,,,,2.2,3000,6.7,66,{연무}1030-1830.
113,인천공항,2021-11-15,3.5,8,14,13,1619,310,260,10,15.3,5.6,1349,727,1022.1,1023.6,1019.9,,,,,,,,2.5,16000,5.9,75,{박무}300-1030. {연무}1030-1200. {박무}1930-2130.
113,인천공항,2021-11-16,6.2,10,18,210,2019,320,310,10,12.6,4.3,1215,435,1025.1,1026.4,1023.5,,,,,,,,0.3,16000,0.7,57,{박무}130-300.
113,인천공항,2021-11-17,5,12,16,2315,242,150,300,10,12,2.2,1204,738,1024.5,1026.8,1021.1,,,,,,,,3.5,3000,1,63,{박무}630-930. {연무}930-1100.
113,인천공항,2021-11-18,10.3,16,31,1259,1232,240,240,62,16.6,8.8,1345,657,1018.1,1021.1,1016.3,1,,,,,,,6.9,1100,9.6,81,{박무}200-2400. {비}242-509. {비}708-800. {비}813-846.
113,인천공항,2021-11-19,5.8,10,16,1152,213,280,230,41,16.4,9,1151,2347,1018.2,1020.2,1017.1,,,,,,,,6.8,1300,10.8,83,{박무}0-2030. {안개 또는 어는안개 또는 빙무}2030-2122. {박무}2122-2400.
113,인천공항,2021-11-20,3.3,7,10,1143,1139,110,120,41,13.5,5.3,1517,552,1021.5,1023,1020.1,,,,,,,,4.5,1100,6.8,84,{박무}0-830. {안개 또는 어는안개 또는 빙무}830-1130. {박무}1130-2400.
113,인천공항,2021-11-21,7.8,24,35,2239,2321,300,310,41,13.7,8.1,1935,100,1017.1,1021.2,1012.8,3,,,,,,,7,1700,7.5,81,{박무}0-200. {안개 또는 어는안개 또는 빙무}200-300. {박무}300-400. {안개 또는 어는안개 또는 빙무}400-408. {박무}408-1500. {연무}1500-1630. {박무}1630-2400. {비}1930-2400.
113,인천공항,2021-11-22,14.8,23,32,1,1302,310,300,70,8.6,1,1,2349,1017,1020.2,1013.8,0,,,,,,,5.5,2000,-2.6,62,{비}0-200. {박무}0-200. {연무}200-230. {연무}300-330. {비}400-430. {비}716-752. {비}930-952. {박무}930-952. {비}1035-1117. {박무}1400-1430. {눈}1400-1439.
113,인천공항,2021-11-23,9.7,18,28,1801,150,290,340,70,3.5,-2.6,1856,651,1019.5,1020.6,1018,0,,,,,,,5.2,2500,-5.4,64,{비}1406-1446. {박무}1418-1600. {눈}1446-1630. {눈}2000-2100.
113,인천공항,2021-11-24,8.8,17,24,1320,1156,290,250,,11.5,-1.6,2340,57,1017.6,1020.5,1015.6,0,,,,,,,4.4,2000,-0.6,63,{이슬비}908-1000. {비}1208-1430.
113,인천공항,2021-11-25,8.5,15,21,1941,348,330,310,,11.5,3.6,35,2359,1019.2,1023.9,1015.1,0,,,,,,,1.3,6000,-2.5,52,{비}139-200.
113,인천공항,2021-11-26,5.8,14,18,2111,2101,320,340,,8.4,-0.1,1235,740,1027.6,1031.7,1023.9,,,,,,,,1.1,4500,-4.8,53,
113,인천공항,2021-11-27,4.7,10,13,41,40,350,340,,7.9,-0.9,1453,523,1034.8,1036.6,1031.6,,,,,,,,0,,-5.9,54,
113,인천공항,2021-11-28,3.8,8,12,445,1222,50,190,5,10.1,-1.1,1343,604,1034.3,1036.6,1031.6,,,,,,,,2.7,18000,-2.5,62,{연무}930-1100. {연무}2030-2400.
113,인천공항,2021-11-29,5.7,11,15,1148,2341,150,140,10,12.2,1.8,1431,335,1027.1,1031.9,1020.5,0,,,,,,,5.4,2000,2.5,72,{연무}0-300. {박무}300-830. {연무}830-1400. {연무}1500-1800. {박무}1800-2400. {비}1934-2017.
113,인천공항,2021-11-30,17.2,28,42,1547,1851,290,300,63,10.2,1.6,1200,2357,1012.3,1020.6,1007.1,22.5,,,,,,,6.9,2000,3.3,79,{박무}0-200. {연무}200-300. {비}337-1213. {박무}349-1213. {비}1306-1436. {비}1830-1930.
113,인천공항,2021-12-01,15.8,26,37,43,37,320,320,,2.5,-2.8,1230,2232,1022.9,1026,1016.8,,,,,,,,2,3500,-9.4,49,
113,인천공항,2021-12-02,11.1,18,31,1357,2221,240,280,,8.6,-4.2,1833,542,1019.5,1025.7,1014.3,0,,,,,,,3.2,2500,-3.7,60,{비}1349-1430. {비}1830-1930.
113,인천공항,2021-12-03,11.8,21,39,128,125,280,280,62,8.8,-0.4,100,2301,1019.7,1024.6,1013.8,0.5,,,,,,,2,2500,-7,49,{비}108-317. {박무}300-317.
113,인천공항,2021-12-04,6.1,14,19,1918,1920,320,330,,7.8,-3,1317,555,1026.7,1029.9,1024.3,,,,,,,,1.2,5000,-7.7,49,
113,인천공항,2021-12-05,3.7,9,12,544,539,40,50,,8.5,-1.2,1430,647,1029.9,1031.9,1028.2,,,,,,,,0,,-6.5,52,
113,인천공항,2021-12-06,3.6,7,9,634,636,50,50,10,10.9,-1,1434,338,1027.7,1028.7,1026.3,,,,,,,,3.1,7000,-1.4,66,{박무}2100-2400.
113,인천공항,2021-12-07,5.4,9,12,1158,1156,40,40,10,11.3,1.3,1455,500,1030.1,1031.9,1028.2,,,,,,,,1.2,3800,1,71,{박무}0-230. {박무}300-630. {박무}700-730. {박무}900-1000. {연무}1000-1800. {박무}1800-2200.
113,인천공항,2021-12-08,4.5,10,13,521,516,50,50,10,12,1.7,1320,745,1032.8,1034.7,1031.7,,,,,,,,1.2,20000,1.4,72,{박무}900-930. {연무}1130-1300.
